Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,IP Comm Status,IP Comm Status Date and Time,Published Screenshots,Screenshot Address,Funding,ID,Location
732, SLAUGHTER LN / PALACE PKWY,TURNED_ON,9/3/2019,Advidia,LOC16-003455,,SOUTHWEST,"5, 2",AUSTIN FULL PURPOSE,ROADWAY,,,800, SLAUGHTER LN,,9001, PALACE PKWY,,5149988,09/19/2021 06:17:00 PM +0000,ONLINE,06/04/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/732.jpg,None Identified,5d6eed8c80fe250013998723,POINT (-97.8058777 30.1740322)
733, SLAUGHTER LN / LINDSHIRE LN,TURNED_ON,9/4/2019,Advidia,LOC16-002810,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2718, SLAUGHTER LN,,9901, LINDSHIRE LN,,5147263,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/733.jpg,None Identified,5d7008e3b7139500102dfd49,POINT (-97.8387756 30.1781845)
734, SLAUGHTER LN / E SLAUGHTER TO BRANDT RAMP,TURNED_ON,9/4/2019,Advidia,LOC16-003450,,SOUTHEAST,"5, 2",AUSTIN FULL PURPOSE,ROADWAY,,,801, SLAUGHTER LN,,, E SLAUGHTER TO BRANDT RAMP,,5152843,09/19/2021 06:17:00 PM +0000,OFFLINE,08/03/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/734.jpg,None Identified,5d703ca3cec9a20012b3858c,POINT (-97.7767181 30.1602306)
735, SLAUGHTER LN / CULLEN LN,TURNED_ON,9/5/2019,Advidia,LOC16-002795,,SOUTHWEST,"5, 2",AUSTIN FULL PURPOSE,ROADWAY,,,126, SLAUGHTER LN,,9101, CULLEN LN,,5151330,09/19/2021 06:17:00 PM +0000,ONLINE,02/23/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/735.jpg,None Identified,5d714f5ea275f00010bbbc3b,POINT (-97.7909317 30.1671963)
736, SLAUGHTER LN / BILBROOK PL,TURNED_ON,9/5/2019,Advidia,LOC16-000990,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1309, SLAUGHTER LN,,9701, BILBROOK PL,,5149032,09/19/2021 06:17:00 PM +0000,ONLINE,06/04/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/736.jpg,None Identified,5d718f9dbd67b8001002a347,POINT (-97.8169937 30.1738644)
737, GRACY FARMS LN / MOPAC EXPY SVRD,TURNED_ON,9/6/2019,Advidia,LOC16-001700,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2701, GRACY FARMS LN,,11985, MOPAC EXPY SVRD,,5160189,10/26/2021 08:46:00 AM +0000,ONLINE,10/26/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/737.jpg,None Identified,5d7287d0d8e7dd00109b169d,POINT (-97.7142792 30.4073753)
739,12500 BLK N LAMAR BLVD (Connally High School),TURNED_ON,9/6/2019,Advidia,LOC16-005225,Connally High School,NORTHWEST,7,AUSTIN FULL PURPOSE,BUILDING,,,12500, LAMAR BLVD,,,,,,09/21/2021 08:40:00 AM +0000,ONLINE,09/21/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/739.jpg,None Identified,5d72d0ec1a0a7700106412c1,POINT (-97.675247 30.418306)
740, SLAUGHTER LN / WOLFTRAP DR,TURNED_ON,9/9/2019,Advidia,LOC16-002655,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3500, SLAUGHTER LN,,10001, WOLFTRAP DR,,5145784,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/740.jpg,None Identified,5d76834ebf0ba90012841e2c,POINT (-97.8550339 30.1866856)
741, SLAUGHTER LN / CURLEW DR,TURNED_ON,9/9/2019,Advidia,LOC16-002610,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2600, SLAUGHTER LN,,9911, CURLEW DR,,5147719,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/741.jpg,None Identified,5d76b8f2e2ccc300104fae75,POINT (-97.833992 30.1765766)
742, SLAUGHTER LN / UNITED KINGDOM DR,TURNED_ON,9/9/2019,Advidia,LOC16-001320,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1000, SLAUGHTER LN,,9001, UNITED KINGDOM DR,,5149696,09/19/2021 06:17:00 PM +0000,ONLINE,06/04/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/742.jpg,None Identified,5d76d8e49574e20012bb1958,POINT (-97.8093262 30.1739616)
743, SLAUGHTER LN / RIDDLE RD,TURNED_ON,9/10/2019,Advidia,LOC16-003680,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2101, SLAUGHTER LN,,2101, RIDDLE RD,,5148311,10/14/2021 08:46:00 AM +0000,OFFLINE,10/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/743.jpg,None Identified,5d77de6b5b9d440012581f9f,POINT (-97.8271484 30.1739826)
744,4101 BLK W WILLIAM CANNON DR (COSTCO),TURNED_ON,9/10/2019,Advidia,LOC16-003020,COSTCO,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4101, WILLIAM CANNON DR,,,,,,09/19/2021 06:17:00 PM +0000,OFFLINE,06/27/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/744.jpg,None Identified,5d77e966a6645d0010efa972,POINT (-97.8390427 30.2224102)
745,701 BLK E WILLIAM CANNON DR (CENTURY SOUTH),TURNED_ON,9/10/2019,Advidia,LOC16-001950,CENTURY SOUTH,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,701, WILLIAM CANNON DR,,,,,,09/19/2021 06:17:00 PM +0000,ONLINE,06/12/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/745.jpg,None Identified,5d781c47da105f00105dac10,POINT (-97.7730408 30.1913719)
746,2000 BLK W SLAUGHTER LN (HEB),TURNED_ON,9/11/2019,Advidia,LOC16-003600,HEB,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2000, SLAUGHTER LN,,,,,,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/746.jpg,None Identified,5d791ee758fb620010228694,POINT (-97.8255234 30.1737652)
747,IH 35 SVRD / 11TH ST,REMOVED,,Spectra Enhanced,LOC16-001620,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,1100,IH 35 SVRD,,700, 11TH ST,,5158444,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/747.jpg,None Identified,5d7968ebdddec600125debd9,POINT (-97.7332916 30.2705593)
748,600 BLK E 15TH ST (East of Red River St),DESIRED,,,LOC16-004955,East of Red River St,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,600, 15TH ST,,,,,,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/748.jpg,None Identified,5d796a032d7159001659b69a,POINT (-97.733902 30.2753487)
749, EXPOSITION BLVD / WINDSOR RD,DESIRED,,,LOC16-003705,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2351, EXPOSITION BLVD,,3105, WINDSOR RD,,5153387,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/749.jpg,None Identified,5d796a94092e7f00106c65bb,POINT (-97.7682571 30.2966995)
750, GUADALUPE ST / 41ST ST,DESIRED,,,LOC16-000240,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,4100, GUADALUPE ST,,501, 41ST ST,,5157886,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/750.jpg,None Identified,5d796bf53424de00107fb95e,POINT (-97.7357941 30.3063908)
751,IH 35 SVRD / KOENIG LN SVRD,DESIRED,,,LOC16-002910,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,5996,IH 35 SVRD,,921, KOENIG LN SVRD,,5161165,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/751.jpg,None Identified,5d796ef3f4e64d00151cbef1,POINT (-97.707489 30.3214207)
752,US 290 HWY SVRD / BERKMAN DR,DESIRED,,,LOC16-003255,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6824,US 290 HWY SVRD,,6922, BERKMAN DR,,5163176,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/752.jpg,None Identified,5d796f492062500011e1919c,POINT (-97.6890259 30.3219185)
753,US 290 HWY SVRD / ANDERSON LN SVRD (Northeast intersection of 290 / 183 ),DESIRED,,,LOC17-007355,Northeast intersection of 290 / 183 ,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7630,US 290 HWY SVRD,,2500, ANDERSON LN SVRD,,5164838,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/753.jpg,None Identified,5d7970af01707200100f5ab4,POINT (-97.67352 30.326279)
754,US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southeast intersection of 290 / 183 ),DESIRED,,,LOC17-007345,Southeast intersection of 290 / 183 ,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7631,US 290 HWY SVRD,,7627, ED BLUESTEIN BLVD SVRD,,5164970,09/19/2021 06:17:00 PM +0000,OFFLINE,09/11/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/754.jpg,None Identified,5d7970db7596350010eb9aa4,POINT (-97.672077 30.325205)
755, RIVERSIDE DR / CROSSING PL,TURNED_ON,9/12/2019,Advidia,LOC16-003065,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4548, RIVERSIDE DR,,1704, CROSSING PL,,5160379,09/19/2021 06:17:00 PM +0000,OFFLINE,02/12/2020 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/755.jpg,None Identified,5d7a76f3201ff600113c2fde,POINT (-97.7174606 30.231636)
757, GUADALUPE ST / 27TH ST,TURNED_ON,9/16/2019,Advidia,LOC16-000210,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2700, GUADALUPE ST,,401, 27TH ST,,5157142,10/31/2021 08:46:00 AM +0000,OFFLINE,10/31/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/757.jpg,None Identified,5d7fcff9f5c8c40010f9d542,POINT (-97.7411499 30.2919846)
758, LAMAR BLVD / MENCHACA RD (Barton Skwy),TURNED_ON,9/17/2019,Advidia,LOC16-000620,Barton Skwy,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2800, LAMAR BLVD,,2801, MENCHACA RD,,5152101,09/19/2021 06:17:00 PM +0000,OFFLINE,06/06/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/758.jpg,None Identified,5d812a881a123a001034e087,POINT (-97.781395 30.244257)
759, LAMAR BLVD / BARTON SKWY (Menchaca Rd),TURNED_ON,9/17/2019,Advidia,LOC16-000630,Menchaca Rd,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2800, LAMAR BLVD,,2201, BARTON SKWY,,5151991,09/19/2021 06:17:00 PM +0000,OFFLINE,06/06/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/759.jpg,None Identified,5d812ac3e909f200103b6fe2,POINT (-97.7823639 30.2436523)
760,IH 35 SVRD / ANDERSON LN SVRD,DESIRED,,,LOC16-003075,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7635,IH 35 SVRD,,714, ANDERSON LN SVRD,,5161926,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/760.jpg,None Identified,5d813cacd9602500133531b7,POINT (-97.6995544 30.3388557)
761, RUNDBERG LN / 35 SVRD,DESIRED,,,LOC16-002930,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,712, RUNDBERG LN,,9400,IH 35 SVRD,,5163233,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/761.jpg,None Identified,5d813cf089e3c200103b24ee,POINT (-97.6874924 30.3579063)
762, HOWARD LN / HARRIS RIDGE BLVD,DESIRED,,,LOC16-001655,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,901, HOWARD LN,,13401, HARRIS RIDGE BLVD,,5166272,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/762.jpg,None Identified,5d813d9789e3c200103b2705,POINT (-97.6486282 30.4095459)
763, LAMAR BLVD SVRD / RESEARCH BLVD SVRD,DESIRED,,,LOC16-003150,,NORTHEAST,"4, 7",AUSTIN FULL PURPOSE,ROADWAY,,,7836, LAMAR BLVD SVRD,,7850, RESEARCH BLVD SVRD,,5160514,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/763.jpg,None Identified,5d813e1d84fc800010cde2a6,POINT (-97.7131195 30.3475475)
764,FM 620 RD / FOUR POINTS DR,DESIRED,,,LOC16-004305,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,7100,FM 620 RD,,11020, FOUR POINTS DR,,5145471,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/764.jpg,None Identified,5d813e7a6390060010765e76,POINT (-97.852478 30.4065952)
765, METRIC BLVD / GRACY FARMS LN,DESIRED,,,LOC16-002375,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11801, METRIC BLVD,,2001, GRACY FARMS LN,,5161269,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/765.jpg,None Identified,5d8140b3b404060010915d68,POINT (-97.7044373 30.3982811)
766, CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,DESIRED,,,LOC16-004205,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,10000, CAPITAL OF TEXAS HWY,,10100, MOPAC EXPY SVRD,,5157658,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/766.jpg,None Identified,5d814123424f4d001093ce8a,POINT (-97.7349854 30.3899574)
767, GREAT HILLS TRL / RESEARCH BLVD SVRD,DESIRED,,,LOC16-003990,,NORTHWEST,"7, 10",AUSTIN FULL PURPOSE,ROADWAY,,,9870, GREAT HILLS TRL,,10126, RESEARCH BLVD SVRD,,5155813,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/767.jpg,None Identified,5d81422fa7ec9b0010a8e8d3,POINT (-97.7469177 30.3941498)
768, GREAT HILLS TRL / RESEARCH BLVD SVRD,DESIRED,,,LOC16-003985,,NORTHWEST,"10, 7",AUSTIN FULL PURPOSE,ROADWAY,,,10001, GREAT HILLS TRL,,10100, RESEARCH BLVD SVRD,,5155951,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/768.jpg,None Identified,5d814248f65d0e0014d81ad9,POINT (-97.7459869 30.3940792)
769, WELLS BRANCH PKWY / 35 SVRD,DESIRED,,,LOC16-003920,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1514, WELLS BRANCH PKWY,,14800,IH 35 SVRD,,5164931,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/769.jpg,None Identified,5d8142bf63b1d80010986c94,POINT (-97.6693268 30.4402599)
770, HOWARD LN / HEATHERWILDE BLVD,DESIRED,,,LOC16-003580,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,200, HOWARD LN,,2808, HEATHERWILDE BLVD,,5165527,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/770.jpg,None Identified,5d81431b2dcd41001055e922,POINT (-97.6609497 30.4194069)
771, THERMAL DR / WELLS BRANCH PKWY,DESIRED,,,LOC16-002145,,NORTHWEST,,AUSTIN 2 MILE ETJ,ROADWAY,,,14059, THERMAL DR,,1812, WELLS BRANCH PKWY,,5164179,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/771.jpg,None Identified,5d814369047c4f001093656d,POINT (-97.6771927 30.4349728)
772, WELLS BRANCH PKWY / SUMMIT DR,DESIRED,,,LOC16-002890,,NORTHWEST,,AUSTIN 2 MILE ETJ,ROADWAY,,,2900, WELLS BRANCH PKWY,,14101, SUMMIT DR,,5162458,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/772.jpg,None Identified,5d8143b1d960250013353631,POINT (-97.6920853 30.4414845)
774, OAK KNOLL DR / RESEARCH BLVD SVRD,DESIRED,,,LOC16-002980,,NORTHWEST,"6, 10",AUSTIN FULL PURPOSE,ROADWAY,,,12014, OAK KNOLL DR,,12500, RESEARCH BLVD SVRD,,5154140,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/774.jpg,None Identified,5d8144c163b1d80010987065,POINT (-97.7590485 30.4294701)
775,FM 620 RD / CONCORDIA UNIVERSITY DR,DESIRED,,,LOC16-004080,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8116,FM 620 RD,,11301, CONCORDIA UNIVERSITY DR,,5146164,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/775.jpg,None Identified,5d814513fd08f900107cdf4d,POINT (-97.8450241 30.4218998)
776, LAKE CREEK PKWY / 183 HWY SVRD,DESIRED,,,LOC16-003015,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10220, LAKE CREEK PKWY,,13772,US 183 HWY SVRD,,5150355,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/776.jpg,None Identified,5d81455bd960250013353a1e,POINT (-97.7945862 30.4611416)
777,FM 620 RD / 183 HWY SVRD,DESIRED,,,LOC16-004415,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,13100,FM 620 RD,,13877,US 183 HWY SVRD,,5150132,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/777.jpg,None Identified,5d81460044c74800111d01c3,POINT (-97.7966461 30.4691181)
778, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,DESIRED,,,LOC16-001935,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10500, LAKELINE MALL DR,,9726, NORTH LAKE CREEK PKWY,,5150372,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/778.jpg,None Identified,5d81464de4241c0016a0b36e,POINT (-97.7939301 30.475256)
779, LAKELINE BLVD / NORTH LAKE CREEK PKWY,REMOVED,,,LOC16-003275,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10716, LAKELINE BLVD,,9500, NORTH LAKE CREEK PKWY,,5150223,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/779.jpg,None Identified,5d81468b63b1d8001098734c,POINT (-97.795433 30.4801693)
780, LAKELINE BLVD / RIDGELINE BLVD,DESIRED,,,LOC16-003390,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,2801, LAKELINE BLVD,,12900, RIDGELINE BLVD,,5148901,09/19/2021 06:17:00 PM +0000,OFFLINE,09/17/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/780.jpg,None Identified,5d8146be7b4f7600133922c0,POINT (-97.8108978 30.475338)
781,2100 BLK S LAMAR BLVD (Oxford Ave),TURNED_ON,9/18/2019,Advidia,LOC16-005190,Oxford Ave,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2100, LAMAR BLVD,,,,,5153243,09/19/2021 06:17:00 PM +0000,ONLINE,03/07/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/781.jpg,None Identified,5d826cff2eae8f0010ffd36d,POINT (-97.7712097 30.2480831)
783,2316 BLK E RIVERSIDE DR (HEB),TURNED_ON,9/20/2019,Advidia,LOC16-005130,HEB,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2316, RIVERSIDE DR,,,,,,09/19/2021 06:17:00 PM +0000,OFFLINE,09/30/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/783.jpg,None Identified,5d927eba0100aa001033c565,POINT (-97.724823 30.2359734)
773, SPICEWOOD SPRINGS RD / 183 HWY SVRD,TURNED_ON,,Advidia,LOC16-003560,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8690, SPICEWOOD SPRINGS RD,,12788,US 183 HWY SVRD,,5152772,10/29/2021 07:35:00 PM +0000,ONLINE,10/28/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/773.jpg,None Identified,5d81448e1a123a001035367a,POINT (-97.7701492 30.4340858)
786, CESAR CHAVEZ ST / SAN JACINTO BLVD,TURNED_ON,10/11/2019,Advidia,LOC16-000745,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CESAR CHAVEZ ST,,100, SAN JACINTO BLVD,,5157116,09/19/2021 06:17:00 PM +0000,ONLINE,02/10/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/786.jpg,None Identified,5da0a14514a9970015603d08,POINT (-97.7421036 30.2626915)
787, RIVERSIDE DR / PARKER LN,TURNED_ON,10/16/2019,Advidia,LOC16-001905,,SOUTHWEST,"3, 9",AUSTIN FULL PURPOSE,ROADWAY,,,1723, RIVERSIDE DR,,1201, PARKER LN,,5159035,09/19/2021 06:17:00 PM +0000,ONLINE,09/13/2021 08:36:00 AM +0000,,https://cctv.austinmobility.io/image/787.jpg,None Identified,5da7606c8342fc00154e97a4,POINT (-97.7293091 30.2432289)
788, SLAUGHTER LN / ALICE MAE LN,TURNED_ON,11/22/2019,Advidia,LOC16-006675,,SOUTHWEST,"5, 2",AUSTIN FULL PURPOSE,ROADWAY,,,300, SLAUGHTER LN,,9200, ALICE MAE LN,,5151139,09/19/2021 06:17:00 PM +0000,ONLINE,02/23/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/788.jpg,None Identified,5dd81442a24ffe00157a6846,POINT (-97.7930979 30.167644)
789, 1ST ST / ELIZABETH ST,DESIRED,,,LOC16-005075,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1400, 1ST ST,,601, ELIZABETH ST,,,09/19/2021 06:17:00 PM +0000,OFFLINE,12/03/2019 06:00:00 AM +0000,,https://cctv.austinmobility.io/image/789.jpg,None Identified,5de666b949644500150def05,POINT (-97.7547684 30.2503624)
790, LAMAR BLVD / 12TH ST,DESIRED,,,LOC16-000575,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1200, LAMAR BLVD,,1001, 12TH ST,,5155626,09/19/2021 06:17:00 PM +0000,OFFLINE,12/03/2019 06:00:00 AM +0000,,https://cctv.austinmobility.io/image/790.jpg,None Identified,5de6706bd79f6e0015c0f663,POINT (-97.7513962 30.2768974)
791, CESAR CHAVEZ ST / TRINITY ST,TURNED_ON,,Advidia,LOC16-000905,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, CESAR CHAVEZ ST,,100, TRINITY ST,,5157263,09/25/2021 08:46:00 AM +0000,ONLINE,09/25/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/791.jpg,None Identified,5dfa40bde485b400162f096b,POINT (-97.7410736 30.2623959)
792, AVERY RANCH BLVD / PEARSON RANCH RD,TURNED_ON,,Advidia,LOC16-006845,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,16100, AVERY RANCH BLVD,,9400, PEARSON RANCH RD,,5154799,09/19/2021 06:17:00 PM +0000,OFFLINE,03/15/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/792.jpg,None Identified,5e1dc2645e7d3700160d0fa3,POINT (-97.75202928 30.5033855)
793, ESCARPMENT BLVD / CONVICT HILL RD,TURNED_ON,,,LOC16-001680,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,7200, ESCARPMENT BLVD,,6301, CONVICT HILL RD,,5144668,09/19/2021 06:17:00 PM +0000,OFFLINE,01/22/2020 06:00:00 AM +0000,,https://cctv.austinmobility.io/image/793.jpg,None Identified,5e2883793a59360016ac364f,POINT (-97.86866 30.2257957)
795,400 BLK S CONGRESS AVE (Music Lane),TURNED_ON,2/12/2020,Advidia,LOC17-007420,Music Lane,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, CONGRESS AVE,,,,,,09/19/2021 06:17:00 PM +0000,ONLINE,04/11/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/795.jpg,None Identified,5e4444b734269d00161eb24f,POINT (-97.748178 30.253627)
796, SHOAL CREEK BLVD / HANCOCK DR,TURNED_ON,5/28/2020,Advidia,LOC16-002825,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,5100, SHOAL CREEK BLVD,,2401, HANCOCK DR,,5156414,09/19/2021 06:17:00 PM +0000,ONLINE,04/16/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/796.jpg,None Identified,5e53f005387fd40018419027,POINT (-97.7449646 30.3256016)
797, CONGRESS AVE / CONGRESS AVE (HEB),TURNED_ON,3/6/2020,Advidia,LOC19-015200,HEB,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,8516, CONGRESS AVE,,8517, CONGRESS AVE,,,09/19/2021 06:17:00 PM +0000,ONLINE,08/18/2021 08:36:00 AM +0000,,https://cctv.austinmobility.io/image/797.jpg,None Identified,5e62cbd0e730380015c6ca39,POINT (-97.78745 30.169798)
798, 45TH ST / RAMSEY AVE,TURNED_ON,3/5/2020,Advidia,LOC16-005545,,CENTRAL,"10, 7",AUSTIN FULL PURPOSE,ROADWAY,,,1600, 45TH ST,,4500, RAMSEY AVE,,5156686,09/19/2021 06:17:00 PM +0000,OFFLINE,03/09/2020 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/798.jpg,None Identified,5e66c40291fdc20018890ebb,POINT (-97.7433696 30.3162044)
